sentence_id,prompt_id,model,temperature,max_tokens,top_p,seed,timeout_s,attempt,elapsed_ms,raw_output_text,clean_output_text,source,reference,token_length,length_group
C.train.gold.bea19_009083,baseline,gpt-4o,0.0,128,1.0,1234,60,0,1372,"Their scenes are repeatedly stolen, though, by the real stars of the show: the officers who are under suspicion of corruption—Lennie James (DCI Tony Gates) in the first season and Keeley Hawes (DI Lindsay Denton) in the second.","Their scenes are repeatedly stolen, though, by the real stars of the show: the officers who are under suspicion of corruption—Lennie James (DCI Tony Gates) in the first season and Keeley Hawes (DI Lindsay Denton) in the second.","Their scenes are repeatedly stolen , though , by the real stars of the show , the officers who are under suspicion of corruption : Lennie James ( DCI Tony Gates ) in the first season , and Keeley Hawes ( DI Lindsay Denton ) in the second one .","Their scenes are repeatedly stolen , though , by the real stars of the show , the officers who are under suspicion of corruption : Lennie James ( DCI Tony Gates ) in the first season , and Keeley Hawes ( DI Lindsay Denton ) in the second one .",50,long
ABC.train.gold.bea19_009890,baseline,gpt-4o,0.0,128,1.0,1234,60,0,601,"The lifestyle, technological materials, and the design of cars and houses keep changing annually.","The lifestyle, technological materials, and the design of cars and houses keep changing annually.","The lifestyle , technological material and the design of cars and houses keep changing annually .","The lifestyle , technological equipment and the design of cars and houses keep changing annually .",16,medium
ABC.train.gold.bea19_025866,baseline,gpt-4o,0.0,128,1.0,1234,60,0,527,Elena couldn't be happier with the situation.,Elena couldn't be happier with the situation.,Elena could n't be happier with the situation .,Elena could n't have been happier with the situation .,9,short
A.train.gold.bea19_005394,baseline,gpt-4o,0.0,128,1.0,1234,60,0,708,There were so many trendy clothes at attractive prices.,There were so many trendy clothes at attractive prices.,There was so many trendy clothes in attractive prices .,There were so many trendy clothes at attractive prices .,10,short
B.train.gold.bea19_004827,baseline,gpt-4o,0.0,128,1.0,1234,60,0,608,Sometimes in everyday life they are not even interesting in terms of character and appearance.,Sometimes in everyday life they are not even interesting in terms of character and appearance.,Sometimes in everyday life they are not even interesting in terms of character and appearance .,"Sometimes , in everyday life , they are not even interesting in terms of character and appearance .",16,medium
ABC.train.gold.bea19_032498,baseline,gpt-4o,0.0,128,1.0,1234,60,0,614,"Spring is a good season because it is between winter and summer, and temperatures are not too cold and not too hot.","Spring is a good season because it is between winter and summer, and temperatures are not too cold and not too hot.","Spring is a good season because it is between winter and summer , temperatures are not too cold and not to hot .","Spring is a good season because it is between winter and summer , temperatures are not too cold and not too hot .",23,long
C.train.gold.bea19_006740,baseline,gpt-4o,0.0,128,1.0,1234,60,0,609,It's also true that more people have cars than maybe 30 or 40 years ago.,It's also true that more people have cars than maybe 30 or 40 years ago.,It 's also true that more people have cars than maybe 30 of 40 years ago .,It 's also true that more people have cars than maybe 30 or 40 years ago .,17,medium
ABC.train.gold.bea19_034031,baseline,gpt-4o,0.0,128,1.0,1234,60,0,611,Cyberbullying (using electronic means to harm others),Cyberbullying (using electronic means to harm others),Cyber - bullying ( using electronic means to harm others ),Cyber - bullying ( using electronic means to harm others ),11,medium
ABC.train.gold.bea19_024567,baseline,gpt-4o,0.0,128,1.0,1234,60,0,715,"Nowadays, it is perhaps the majority who find change refreshing because of the new opportunities it holds out and the possibilities of advancing professionally and socially.","Nowadays, it is perhaps the majority who find change refreshing because of the new opportunities it holds out and the possibilities of advancing professionally and socially.",It is perhaps the majority nowadays who find change refreshing because of the new opportunities it holds out and the possibilities of getting on professionally and socially .,It is perhaps the majority nowadays who find change refreshing because of the new opportunities it holds out and the possibilities of getting on professionally and socially .,28,long
ABC.train.gold.bea19_025698,baseline,gpt-4o,0.0,128,1.0,1234,60,0,2657,"Chinese, as a language course, is concerned with encoding and decoding.","Chinese, as a language course, is concerned with encoding and decoding.","Chinese , as a language course , is concerned with encoding and decoding .","Chinese , as a language course , is concerned with encoding and decoding .",14,medium
ABC.train.gold.bea19_013856,baseline,gpt-4o,0.0,128,1.0,1234,60,0,723,They just can't stop watching television because there's just so much that they like to watch.,They just can't stop watching television because there's just so much that they like to watch.,"They just ca n't stop watching television , because there 's just so much what they like to watch .","They just ca n't stop watching television , because there 's just so much that they like to watch .",20,medium
ABC.train.gold.bea19_031480,baseline,gpt-4o,0.0,128,1.0,1234,60,0,495,Two perfect stigmas for a man and a woman in general.,Two perfect stigmas for a man and a woman in general.,Two perfect stigmas for a man and a woman in general .,Two perfect stigmas for a man and a woman in general .,12,medium
ABC.train.gold.bea19_025089,baseline,gpt-4o,0.0,128,1.0,1234,60,0,620,"It is more likely that adults would use their profile pictures as a way of casually showing themselves, their family, finding new clients for their jobs, or possibly a recent trip they took.","It is more likely that adults would use their profile pictures as a way of casually showing themselves, their family, finding new clients for their jobs, or possibly a recent trip they took.","It is more likely that adults would , use their profile pictures as a way of casually showing themselves , their family , find new clients for their jobs or possibly a recent trip they took .","It is more likely that adults would use their profile pictures as a way of casually showing themselves , their family , find new clients for their jobs or possibly a recent trip they took .",37,long
ABCN.dev.gold.bea19_000526,baseline,gpt-4o,0.0,128,1.0,1234,60,0,643,"Unfortunately, when we tell somebody not to draw on the walls, they do not hear us.","Unfortunately, when we tell somebody not to draw on the walls, they do not hear us.",Unfortunately when we say to somebody to do not draw the walls but they do not hear us .,"Unfortunately , when we tell somebody not to draw on the walls , they do not hear us .",19,medium
ABC.train.gold.bea19_032375,baseline,gpt-4o,0.0,128,1.0,1234,60,0,390,"To conclude, Scout is a smart girl with two sides.","To conclude, Scout is a smart girl with two sides.",To conclude Scout is a smart girl with two sides .,"To conclude , Scout is a smart girl with two sides .",11,medium
