condition,role,sent_idx,source_sentence,o_start,o_end,error_type,correction,required
role,system,3294,It is really interesting place and I think you'll appreciate this.,2,2,M:DET,a,REQUIRED
role,system,3295,In the past most of people did not too worry about their healthy.,2,3,R:NOUN,"past,",REQUIRED
role,system,3295,In the past most of people did not too worry about their healthy.,4,5,U:PREP,,REQUIRED
role,system,3295,In the past most of people did not too worry about their healthy.,8,10,R:WO,worry too,REQUIRED
role,system,3295,In the past most of people did not too worry about their healthy.,10,10,M:ADV,much,REQUIRED
role,system,3295,In the past most of people did not too worry about their healthy.,12,13,R:NOUN,health.,REQUIRED
role,system,3296,She dreamt about living in a big city where anyone would n't know her.,9,9,M:DET,no,REQUIRED
role,system,3296,She dreamt about living in a big city where anyone would n't know her.,9,10,R:OTHER,one,REQUIRED
role,system,3296,She dreamt about living in a big city where anyone would n't know her.,11,12,U:CONTR,,REQUIRED
role,system,3297,"""Tom. Tom. Tom. Tom""it said.",3,4,R:NOUN,"Tom,""it",REQUIRED
role,system,3298,"By the way I live near to the cafe, so I have a short duty stroke and come every time punctual.",2,3,R:NOUN,"way,",REQUIRED
role,system,3298,"By the way I live near to the cafe, so I have a short duty stroke and come every time punctual.",6,7,U:PREP,,REQUIRED
role,system,3298,"By the way I live near to the cafe, so I have a short duty stroke and come every time punctual.",20,21,R:OTHER,punctually.,REQUIRED
role,system,3299,"In fact above all about rich families the children are in trouble with their family, above all when they have their parents separated.",1,2,R:NOUN,"fact,",REQUIRED
role,system,3299,"In fact above all about rich families the children are in trouble with their family, above all when they have their parents separated.",6,7,R:NOUN,"families,",REQUIRED
role,system,3300,"Also during this course, he had to work in a team and deliver a project as a requirement for the course.",0,1,R:ADV,"Also,",REQUIRED
role,system,3302,"During the whole school year a great number of exhibitions, concerts and performances are given by pupils themselves and by invited musicians and artists as well.",4,5,R:OTHER,"year,",REQUIRED
role,system,3302,"During the whole school year a great number of exhibitions, concerts and performances are given by pupils themselves and by invited musicians and artists as well.",10,11,R:NOUN,"concerts,",REQUIRED
role,system,3304,And some people have already switched to use public transport like trains or buses.,7,8,R:VERB:FORM,using,REQUIRED
role,system,3305,"In addition, a new generation appear and they do n't own their cars because of a few opportunities to travel and high cost of having a car on their own.",5,6,R:VERB:SVA,appears,REQUIRED
role,system,3305,"In addition, a new generation appear and they do n't own their cars because of a few opportunities to travel and high cost of having a car on their own.",8,10,R:ORTH,don't,REQUIRED
role,system,3305,"In addition, a new generation appear and they do n't own their cars because of a few opportunities to travel and high cost of having a car on their own.",21,21,M:DET,the,REQUIRED
role,system,3307,She's on her way to the court where Michael was practing when she heard guys talking.,10,11,R:SPELL,practicing,REQUIRED
role,system,3308,The problem is how to separate these two influences and how to find out which the strongest is in each case.,15,18,R:WO,is the strongest,REQUIRED
role,system,3310,"When employees face any problems or difficulties in work, it must be referred to the theory that explain this phenomenon, without knowing this theory employees ca n't overcome these difficulties, for instance, engineering science seems practical, but each part of engineering science is based on theories.",7,8,R:PREP,at,REQUIRED
role,system,3310,"When employees face any problems or difficulties in work, it must be referred to the theory that explain this phenomenon, without knowing this theory employees ca n't overcome these difficulties, for instance, engineering science seems practical, but each part of engineering science is based on theories.",17,18,R:VERB:SVA,explains,REQUIRED
role,system,3310,"When employees face any problems or difficulties in work, it must be referred to the theory that explain this phenomenon, without knowing this theory employees ca n't overcome these difficulties, for instance, engineering science seems practical, but each part of engineering science is based on theories.",19,20,R:NOUN,phenomenon;,REQUIRED
role,system,3310,"When employees face any problems or difficulties in work, it must be referred to the theory that explain this phenomenon, without knowing this theory employees ca n't overcome these difficulties, for instance, engineering science seems practical, but each part of engineering science is based on theories.",23,24,R:NOUN,"theory,",REQUIRED
role,system,3310,"When employees face any problems or difficulties in work, it must be referred to the theory that explain this phenomenon, without knowing this theory employees ca n't overcome these difficulties, for instance, engineering science seems practical, but each part of engineering science is based on theories.",25,27,R:ORTH,can't,REQUIRED
role,system,3310,"When employees face any problems or difficulties in work, it must be referred to the theory that explain this phenomenon, without knowing this theory employees ca n't overcome these difficulties, for instance, engineering science seems practical, but each part of engineering science is based on theories.",29,30,R:NOUN,difficulties.,REQUIRED
role,system,3310,"When employees face any problems or difficulties in work, it must be referred to the theory that explain this phenomenon, without knowing this theory employees ca n't overcome these difficulties, for instance, engineering science seems practical, but each part of engineering science is based on theories.",30,31,R:ORTH,For,REQUIRED
role,system,3311,"Instead of that, this amount of money can help the couple buy house or car for a new life.",12,12,M:DET,a,REQUIRED
role,system,3311,"Instead of that, this amount of money can help the couple buy house or car for a new life.",14,14,M:DET,a,REQUIRED
role,system,3312,My name is Agustina López I was born in 1999 on 12th April.,4,5,R:SPELL,López.,REQUIRED
role,system,3314,At first this transport was appreciated marvelously.,1,2,R:OTHER,"first,",REQUIRED
role,system,3315,"Besides, eating with our families are one of the most happiness things in our life.",5,6,R:VERB:SVA,is,REQUIRED
role,system,3315,"Besides, eating with our families are one of the most happiness things in our life.",10,11,R:MORPH,happy,REQUIRED
role,system,3316,After that Steve become an America captain to protect the world again.,1,2,R:OTHER,"that,",REQUIRED
role,system,3316,After that Steve become an America captain to protect the world again.,3,4,R:VERB:TENSE,became,REQUIRED
role,system,3316,After that Steve become an America captain to protect the world again.,5,6,R:MORPH,American,REQUIRED
role,system,3317,In this season I kike to see the sun shine.,4,5,R:VERB,like,REQUIRED
role,system,3318,I every feel very well after come back the gym.,1,2,R:ADV,always,REQUIRED
role,system,3318,I every feel very well after come back the gym.,6,7,R:VERB:FORM,coming,REQUIRED
role,system,3318,I every feel very well after come back the gym.,8,8,M:PREP,from,REQUIRED
role,system,3319,"Reading opens new horizons, made you imagine.",4,5,R:VERB:TENSE,makes,REQUIRED
role,system,3321,"Last but not least, time spent on these courses are different too.",9,10,R:VERB:SVA,is,REQUIRED
role,system,3323,"If you enter the world of NFL brutality, rivalry and love you should know that you stay here forever.",8,9,R:OTHER,"rivalry,",REQUIRED
role,system,3323,"If you enter the world of NFL brutality, rivalry and love you should know that you stay here forever.",10,11,R:NOUN,"love,",REQUIRED
role,system,3323,"If you enter the world of NFL brutality, rivalry and love you should know that you stay here forever.",16,16,M:VERB:TENSE,will,REQUIRED
role,system,3324,"When I was about three years old we moved here, to Danderyd.",6,7,R:OTHER,"old,",REQUIRED
